Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE
175,0.7716988758148516,0.6872053028062506,0.0018474057883354003,0.7149845294861125,-,-,-,-
176,0.7618852522277739,0.6620727948883149,0.0013625594288910233,0.8492726605038347,-,-,-,-
177,0.7490677271747648,0.6620901754042273,0.0026819662433470023,0.6567782952165927,-,-,-,-
178,0.7025144897337952,0.5828367713354989,0.0027631057638482326,0.64469191858516,-,-,-,-
179,0.7073372247605711,0.6315255352086693,0.000862240806200044,0.8198965866393182,-,-,-,-
180,0.7005585274687558,0.601170810664988,0.0008400115332828401,0.8268154951888818,-,-,-,-
181,0.6969480419001485,0.642719492851036,0.0007080747019406947,0.8866364761740317,-,-,-,-
182,0.6554362773384993,0.5877436893505305,0.0003611820171232891,0.9582709404424624,-,-,-,-
183,0.6020285997528382,0.525950728765795,0.0006292003387985934,0.8407668837369102,-,-,-,-
184,0.48560041963880163,0.31589611213659435,0.0003955495043436762,0.9366569233805143,-,-,-,-
185,0.5120336930802705,0.20288753799392098,0.010051414464433195,0.6770807786159032,-,-,-,-
186,0.7274670486588967,0.6877194990365256,0.008517267274783915,0.6954635849846399,-,-,-,-
187,0.6954624272709006,0.6219448827243421,0.002824008994937844,0.7050214454536795,-,-,-,-
188,0.6953645289670756,0.5927643287942099,0.004741051507522035,0.7193179823688031,-,-,-,-
189,0.6539669929482506,0.5275162545734194,0.0010191770971278852,0.9128106725368426,-,-,-,-
190,0.6176780101660779,0.44515133370400467,0.0015661305258305213,0.8416513872399517,-,-,-,-
191,0.5593046094394131,0.3773978941720877,0.0001964299699545759,0.9621405887818243,-,-,-,-
192,0.5337371337684005,0.3850855540442967,0.0006568809895054608,0.8105498600067984,-,-,-,-
193,1.0,1.0,0.002952159548232874,0.7377350252984272,-,-,-,-
194,1.0,1.0,0.0008318131514588406,0.9217160360677212,-,-,-,-
195,1.0,1.0,0.0011757177283131842,0.8415283666420523,-,-,-,-
196,1.0,1.0,0.0014795160359441523,0.7459030876555025,-,-,-,-
197,1.0,1.0,0.0015215833008493886,0.7621093628330705,-,-,-,-
198,1.0,1.0,0.0007526377074522618,0.8127747031505385,-,-,-,-
199,1.0,1.0,0.004417725565398636,0.710876676587353,-,-,-,-
200,1.0,1.0,0.0026150241858302193,0.8351555987741908,-,-,-,-
201,1.0,1.0,0.0032474994026116337,0.6273631419242413,-,-,-,-
202,1.0,1.0,0.0030262713873760094,0.6026318276638599,-,-,-,-
203,1.0,1.0,0.0027587364740496107,0.645735835179525,-,-,-,-
204,1.0,1.0,0.002207729343430854,0.6639607884057468,-,-,-,-
205,1.0,1.0,0.002412607729126669,0.6433391857688172,-,-,-,-
206,1.0,1.0,0.0025435946309500727,0.6694926784532108,-,-,-,-
207,1.0,1.0,0.0020771095823544413,0.6719634979346706,-,-,-,-
208,1.0,1.0,0.0005812153725284418,0.9471873120708122,-,-,-,-
209,1.0,1.0,0.0004465969001175336,0.9532705885407045,-,-,-,-
210,1.0,1.0,0.0004898473883422419,0.9448034288967491,-,-,-,-
211,1.0,1.0,0.0016940689320528773,0.6813177211904174,-,-,-,-
212,1.0,1.0,0.00045736745004200667,0.95943125358316,-,-,-,-
213,1.0,1.0,0.0016414537439772908,0.9009879426221572,-,-,-,-
214,1.0,1.0,0.003676785347062424,0.7139371405785871,-,-,-,-
215,1.0,1.0,0.0022962341482539775,0.7400087713292214,-,-,-,-
216,0.5481293432492023,0.24373379429559205,0.002255331397367219,0.8089178044712616,-,-,-,-
217,0.744356143367331,0.6859778495917646,0.002026589432576402,0.8628516892021146,-,-,-,-
218,0.7632617056435003,0.7359231414961496,0.0024612642085840622,0.7266301227260974,-,-,-,-
219,0.771739633033159,0.7535998626208982,0.0023002454616541145,0.8205180319794116,-,-,-,-
220,0.7515774630789455,0.698922979047236,0.00890195249015685,0.7002689464527375,-,-,-,-
221,0.6726539501304437,0.6350727461500112,0.0025546883176718067,0.7137017009486395,-,-,-,-
222,0.5719732692931144,0.4997371509609272,0.0026041599133917507,0.7053178299229274,-,-,-,-
223,0.7492790685020948,0.5,0.0012236973223132908,0.8327086618423465,-,-,-,-
-,-,-,-,0.7084777085393391,0.6034946083448036,0.7680013355900689,0.0027548970952587376
