Image Pair,MSE,SSIM,Mean MSE,Mean SSIM
9,0.00023870751694637875,0.9496194813998275,-,-
0,0.00016859555473006143,0.9582099732147847,-,-
1,0.00010519512576338016,0.9684778913061717,-,-
2,0.00010012988407981142,0.9725850617826292,-,-
3,0.00036846506130327393,0.9577531688517875,-,-
4,0.00019139334886740097,0.9558953159618453,-,-
5,0.00013666161953386746,0.9666333828020999,-,-
6,0.00012046516927002197,0.9680255808137042,-,-
7,0.00020932127844090323,0.9583047375881588,-,-
8,0.00011421699503059825,0.9722208135136056,-,-
9,0.0007167769232608192,0.9601346260801661,-,-
0,0.000760027325530679,0.9513887207075208,-,-
1,0.00012428098509227186,0.9672174239519205,-,-
2,0.00020906505874439255,0.971737072684722,-,-
3,8.754103419561621e-05,0.9765077590731969,-,-
4,0.00041702156274364867,0.9671037894636584,-,-
5,0.00023368021231222843,0.9662703667290327,-,-
6,0.00017684542980197831,0.9708736329572574,-,-
7,0.00013351353100924459,0.9712859780763172,-,-
8,0.0002907578948401826,0.9681246203629824,-,-
9,0.0003735057695578075,0.9358323044412613,-,-
0,0.00043202298076166226,0.9067436444282589,-,-
1,0.0004910125876249278,0.9274373981690415,-,-
2,0.0002815896356471991,0.9265242565670726,-,-
3,0.00036657020527631806,0.9318248644529152,-,-
4,0.00022913722429695183,0.9407418346013372,-,-
5,0.00019323122247069904,0.9479809585834383,-,-
6,0.0001347032495375369,0.9539571819212455,-,-
7,0.00031592119446971386,0.940910267593418,-,-
8,0.0005135841051452154,0.9005012964842107,-,-
9,0.00016304158376831185,0.9432765795928916,-,-
0,0.00046515631261244666,0.9084282198765463,-,-
1,0.0002640165691926348,0.9244278767176058,-,-
2,0.0004541463061621043,0.9149850767486111,-,-
3,0.00028112555995313173,0.9282364369135718,-,-
4,0.0001771598425877421,0.9444630282509006,-,-
5,9.555094545184165e-05,0.9632777169021624,-,-
6,0.0001807068222150827,0.9459016981075649,-,-
7,0.00021196274645314536,0.9425578941919857,-,-
8,0.00022815327410315357,0.9346587845173321,-,-
9,0.00021459639336175254,0.9292964059213925,-,-
0,0.00022260613637549787,0.9400830496561657,-,-
1,0.00021651799944917853,0.9424518913374939,-,-
2,0.00045357224364366494,0.9232541555090821,-,-
