Image Pair,SSIM,MSE,Mean SSIM,Mean MSE,Mean Time,Mean NegJ
293,0.9870691307308704,3.192553037827106e-05,-,-,-,-
294,0.985333451971305,6.773773897395335e-05,-,-,-,-
295,0.9859225349228373,5.4843522802142584e-05,-,-,-,-
296,0.9875148411899098,3.8357620627785545e-05,-,-,-,-
297,0.9894290621813303,2.2743022415279525e-05,-,-,-,-
298,0.9888881729415107,3.158035466074104e-05,-,-,-,-
299,0.9871397573753642,3.20556889381325e-05,-,-,-,-
300,0.9885309168619836,2.804288207131394e-05,-,-,-,-
301,0.9912567088908083,1.7888094606577996e-05,-,-,-,-
302,0.9909809463383809,1.650214066062722e-05,-,-,-,-
303,0.9908798883608954,1.7822160569666636e-05,-,-,-,-
304,0.9908122947628515,1.8469166942090864e-05,-,-,-,-
305,0.9906197787327532,2.0299807704163308e-05,-,-,-,-
306,0.9902165721419693,2.126183141633873e-05,-,-,-,-
307,0.990403144306237,2.1419461687696594e-05,-,-,-,-
308,0.9553084198192976,0.0003950933937961194,-,-,-,-
309,0.9441478254376303,0.0005119596515361989,-,-,-,-
310,0.9454306025278536,0.0004900107655548436,-,-,-,-
311,0.9431020192456888,0.0005051845797771134,-,-,-,-
312,0.9558659236667087,0.00025998286115638293,-,-,-,-
313,0.9586612152760967,0.0001993591373953283,-,-,-,-
314,0.9656858129315828,0.0001517893378372385,-,-,-,-
315,0.9622274562089659,0.0003000235020113013,-,-,-,-
316,0.9589769011823229,0.00039105738130974663,-,-,-,-
317,0.9670936329990335,0.00020053263750799253,-,-,-,-
318,0.9714052540966713,0.00016802945526994865,-,-,-,-
319,0.9672347125237287,0.00015252523404239298,-,-,-,-
320,0.9601257902581649,0.0002473572673557626,-,-,-,-
321,0.9611317292158392,0.00029529104777235713,-,-,-,-
322,0.9654507148646044,0.00023513997055060404,-,-,-,-
323,0.9705300900054042,0.00015423365544312752,-,-,-,-
324,0.9745067994306612,9.86128434891053e-05,-,-,-,-
325,0.9744317904039721,0.0001131114508122168,-,-,-,-
326,0.9668314108717957,0.0001907200999381383,-,-,-,-
327,0.9655486887875517,0.00020067024730534188,-,-,-,-
328,0.9684303499697294,0.00015110778046149842,-,-,-,-
329,0.9767364112205671,7.701487366954087e-05,-,-,-,-
330,0.9770151632766783,6.693529904400649e-05,-,-,-,-
331,0.9757435945122797,7.627568217196444e-05,-,-,-,-
332,0.9762285126427993,9.007404730161029e-05,-,-,-,-
333,0.9764279136631012,0.00010141027127634924,-,-,-,-
334,0.9788208725713337,9.859807198081776e-05,-,-,-,-
335,0.9820269898102866,6.144276742796678e-05,-,-,-,-
336,0.9794422424792856,8.617747956675923e-05,-,-,-,-
337,0.9739653398663635,0.00011340546707735424,-,-,-,-
338,0.9735917427334058,9.737109004670328e-05,-,-,-,-
339,0.9786187295036265,6.723676291034272e-05,-,-,-,-
340,0.9815157537966459,4.589727721502941e-05,-,-,-,-
341,0.9820663845361663,4.715710202610755e-05,-,-,-,-
342,0.9798274120843536,4.9681146657859455e-05,-,-,-,-
343,0.9802024884507727,5.192851397547519e-05,-,-,-,-
344,0.9824718178425362,4.2469449944681146e-05,-,-,-,-
345,0.9838597935235449,3.90793518394836e-05,-,-,-,-
346,0.9852940284697356,3.444359250225105e-05,-,-,-,-
347,0.9828532091073191,4.386321847694331e-05,-,-,-,-
348,0.9790944107943147,6.488256029155036e-05,-,-,-,-
349,0.9803628204399609,5.749491676289535e-05,-,-,-,-
350,0.983866686319714,4.202940247765588e-05,-,-,-,-
351,0.9856013008151007,3.474542362995946e-05,-,-,-,-
352,0.9811460366985504,5.4492485671924016e-05,-,-,-,-
353,0.9792721076355572,5.499651351148674e-05,-,-,-,-
354,0.9801949024382042,5.325183052799313e-05,-,-,-,-
355,0.9824691368879233,4.558848701273251e-05,-,-,-,-
356,0.984389804791026,3.429939289065006e-05,-,-,-,-
357,0.9847729965264029,3.831696131747488e-05,-,-,-,-
358,0.9836022075045392,4.118630466967631e-05,-,-,-,-
359,0.9811752990813378,5.498479172995758e-05,-,-,-,-
360,0.9782245156678029,7.565236283608922e-05,-,-,-,-
361,0.9828868507477547,5.49979782786272e-05,-,-,-,-
362,0.9860525839335048,3.1853247870891315e-05,-,-,-,-
363,0.9818553689575222,5.116673371069153e-05,-,-,-,-
364,0.9790631490110447,5.653423668199302e-05,-,-,-,-
365,0.9796912550585092,5.509370412284694e-05,-,-,-,-
366,0.9817388100550806,4.597297900371531e-05,-,-,-,-
367,0.9838965772105104,3.592405156378324e-05,-,-,-,-
368,0.9845575374044351,3.918045064934214e-05,-,-,-,-
369,0.9828146383827687,4.768005518167656e-05,-,-,-,-
370,0.9809854999557628,5.9188439555898444e-05,-,-,-,-
371,0.9796837482624934,7.378411625834843e-05,-,-,-,-
372,0.9827893961327732,5.0772107567719605e-05,-,-,-,-
373,0.9853642957459287,3.4625887446384636e-05,-,-,-,-
374,0.9839129887528629,4.365039880750044e-05,-,-,-,-
375,0.9827458387081253,4.2614993171770196e-05,-,-,-,-
376,0.9824805552688365,4.5891660516349635e-05,-,-,-,-
377,0.9838103730919893,4.30445397893047e-05,-,-,-,-
378,0.985164798608808,3.570793513106608e-05,-,-,-,-
379,0.9865843439845268,3.264945927807108e-05,-,-,-,-
380,0.9850460027188691,4.1447231529300037e-05,-,-,-,-
381,0.9834903194845135,4.945160010142636e-05,-,-,-,-
382,0.9816983098582391,6.44274936434104e-05,-,-,-,-
383,0.9848426815429125,4.6208753360747024e-05,-,-,-,-
384,0.9872955686840988,3.1584994543148866e-05,-,-,-,-
385,0.987094624740058,3.075874607078349e-05,-,-,-,-
386,0.985108815162039,3.648351258764711e-05,-,-,-,-
387,0.9844105826607354,4.170962372135007e-05,-,-,-,-
388,0.9862644375774308,3.341014110041205e-05,-,-,-,-
389,0.9874671193423812,2.7886960868066235e-05,-,-,-,-
390,0.9890017460580125,2.2211522683003095e-05,-,-,-,-
391,0.9877532695351372,2.7916631281877726e-05,-,-,-,-
392,0.9863696834384138,3.634859210466607e-05,-,-,-,-
393,0.9852514813488474,5.1584803926406205e-05,-,-,-,-
394,0.9868475209511768,3.203566454257796e-05,-,-,-,-
395,0.9894191643112733,2.297440152306628e-05,-,-,-,-
396,0.9888253999169675,2.603556319115103e-05,-,-,-,-
397,0.9845157092145113,5.071301183472234e-05,-,-,-,-
398,0.9830436862886138,8.033574139169333e-05,-,-,-,-
399,0.9871897934093011,3.360708740360928e-05,-,-,-,-
400,0.9888996776804446,2.8377923954317237e-05,-,-,-,-
401,0.9889244049861143,2.7580002311570938e-05,-,-,-,-
402,0.988164863548682,3.581599351742779e-05,-,-,-,-
403,0.9872415099642662,3.834028278505764e-05,-,-,-,-
404,0.986798439021271,5.010483296940461e-05,-,-,-,-
405,0.9885235758422235,2.64614469490692e-05,-,-,-,-
406,0.9896484820395511,2.3320676550940952e-05,-,-,-,-
407,0.9880045269352135,2.6852898223124128e-05,-,-,-,-
408,0.9865610179075375,3.4282543173899015e-05,-,-,-,-
409,0.9846148356277501,4.42047307742792e-05,-,-,-,-
410,0.9868076755070129,3.030355816416421e-05,-,-,-,-
411,0.9877855806045813,2.5459008397433188e-05,-,-,-,-
412,0.9885331774996753,2.5696003806992284e-05,-,-,-,-
413,0.9872939082406147,3.339390140933867e-05,-,-,-,-
414,0.987266522105317,2.9425417023670604e-05,-,-,-,-
415,0.9885783521416788,2.4415055862897268e-05,-,-,-,-
416,0.9891549075000253,2.2836795089342485e-05,-,-,-,-
417,0.9889248273891246,2.2831422820497705e-05,-,-,-,-
418,0.9762281682117824,7.279779442499215e-05,-,-,-,-
419,0.9705790916506642,0.00012078871664580723,-,-,-,-
420,0.9731079993918319,0.0001162992321814032,-,-,-,-
421,0.9747688261568167,9.333154574943256e-05,-,-,-,-
422,0.9775337710971232,7.797518866909413e-05,-,-,-,-
423,0.9786213935751975,7.943293849629952e-05,-,-,-,-
424,0.9804782390645098,6.0193443557421306e-05,-,-,-,-
425,0.9798092082818315,6.127011747008459e-05,-,-,-,-
426,0.9741491304546662,9.136610606842067e-05,-,-,-,-
427,0.9695653192387901,0.000129750954291113,-,-,-,-
428,0.9775971646461274,8.32188807372145e-05,-,-,-,-
429,0.9739606621090663,8.133830200629612e-05,-,-,-,-
430,0.9700272252401972,0.00010930377388537365,-,-,-,-
431,0.969974514682179,0.00013615740296427838,-,-,-,-
432,0.9727998753377718,0.00013766716702099624,-,-,-,-
433,0.9746622379080199,0.00010935749631252368,-,-,-,-
434,0.9762437929941433,9.443068749615702e-05,-,-,-,-
435,0.9796434066969689,6.902076211249646e-05,-,-,-,-
436,0.9784370188821568,7.383747356661483e-05,-,-,-,-
437,0.9691044060555181,0.00013847766659593426,-,-,-,-
438,0.9677825004485647,0.0001604361970963447,-,-,-,-
439,0.9729311202395304,0.0001257786838131525,-,-,-,-
440,0.9783838916485282,5.403973947163238e-05,-,-,-,-
441,0.9758860041594749,6.523823552979845e-05,-,-,-,-
442,0.9731839607855488,0.00010020075317026976,-,-,-,-
443,0.9753866071303741,0.00011127665989415314,-,-,-,-
444,0.9779259487987926,9.143875523887249e-05,-,-,-,-
445,0.9803952799780311,6.657193048562388e-05,-,-,-,-
446,0.9812808689147194,5.007394240980203e-05,-,-,-,-
447,0.9807386391069765,4.710411064657021e-05,-,-,-,-
448,0.975704238650773,8.470544443295765e-05,-,-,-,-
449,0.9700988316828225,0.00012063950820641108,-,-,-,-
450,0.9737380823314731,8.745146910222626e-05,-,-,-,-
451,0.9811118197545154,4.92536756265969e-05,-,-,-,-
452,0.9784465474298664,6.342224700955234e-05,-,-,-,-
453,0.977812881125415,6.366534717675754e-05,-,-,-,-
454,0.9800659627061612,6.011920585067872e-05,-,-,-,-
455,0.9815149542739386,5.485158099566244e-05,-,-,-,-
456,0.9840345750733405,3.9836370510929035e-05,-,-,-,-
457,0.9837732039274198,4.511229848140878e-05,-,-,-,-
458,0.9839112966960696,3.588180471664971e-05,-,-,-,-
459,0.9785821580132334,6.532504862514861e-05,-,-,-,-
460,0.9749509777330847,8.846184367389129e-05,-,-,-,-
